564	LVEDP	PTDVG	-1.0	258.46471956577926	10.159929389251852
295	demonstrated	démontré	-1.0	258.46471956577926	10.159929389251852
295	terbinafine	terbinafine	-1.0	258.46471956577926	10.159929389251852
246	Costa	Costa	-1.0	258.46471956577926	10.159929389251852
201	antimicrobial	antimicrobiens	-1.0	258.46471956577926	10.159929389251852
427	process	processus	-1.0	258.46471956577926	10.159929389251852
139	estimated	estimé	-1.0	258.46471956577926	10.159929389251852
337	influence	décrire	-1.0	258.46471956577926	10.159929389251852
292	dL	dL	-1.0	258.46471956577926	10.159929389251852
292	µg	µg	-1.0	258.46471956577926	10.159929389251852
247	multivariate	multivariée	-1.0	258.46471956577926	10.159929389251852
295	florfenicol	florfénicol	-1.0	258.46471956577926	10.159929389251852
498	recorded	enregistrée	-1.0	258.46471956577926	10.159929389251852
246	Ghana	Ghana	-1.0	258.46471956577926	10.159929389251852
565	LVEDP	PTDVG	-1.0	258.46471956577926	10.159929389251852
12	keloids	chéloïdes	-1.0	258.46471956577926	10.159929389251852
137	IU	UI	-1.0	258.46471956577926	10.159929389251852
326	sarcopenia	sarcopénie	-1.0	323.08089945722406	10.383072940566061
151	reviewed	examiné	-1.0	323.08089945722406	10.383072940566061
327	morbidity	morbidité	-1.0	323.08089945722406	10.383072940566061
324	underwent	subi	-1.0	323.08089945722406	10.383072940566061
175	morbidity	morbidité	-1.0	323.08089945722406	10.383072940566061
323	Toronto	Toronto	-1.0	323.08089945722406	10.383072940566061
188	morbidity	morbidité	-1.0	323.08089945722406	10.383072940566061
322	sarcopenia	sarcopénie	-1.0	323.08089945722406	10.383072940566061
322	examined	examiné	-1.0	323.08089945722406	10.383072940566061
321	Sarcopenia	sarcopénie	-1.0	323.08089945722406	10.383072940566061
192	morbidity	morbidité	-1.0	323.08089945722406	10.383072940566061
137	pt./mo	pt	-1.0	323.08089945722406	10.383072940566061
303	had	subi	-1.0	323.08089945722406	10.383072940566061
334	morbidity	morbidité	-1.0	323.08089945722406	10.383072940566061
137	mg	mg	-1.0	323.08089945722406	10.383072940566061
135	pt./mo	pt	-1.0	323.08089945722406	10.383072940566061
135	mg	mg	-1.0	323.08089945722406	10.383072940566061
10	excision	excision	-1.0	323.08089945722406	10.383072940566061
135	mg	mg	-1.0	323.08089945722406	10.383072940566061
334	Sarcopenia	sarcopénie	-1.0	323.08089945722406	10.383072940566061
420	awareness	sensibilisation	-1.0	323.08089945722406	10.383072940566061
10	excision	excision	-1.0	323.08089945722406	10.383072940566061
10	excision	excision	-1.0	323.08089945722406	10.383072940566061
464	IRD	DIR	-1.0	323.08089945722406	10.383072940566061
33	assessed	évaluée	-1.0	323.08089945722406	10.383072940566061
142	program	program	-1.0	323.08089945722406	10.383072940566061
137	program	program	-1.0	323.08089945722406	10.383072940566061
13	Excision	excision	-1.0	323.08089945722406	10.383072940566061
452	weight	poids	-1.0	323.08089945722406	10.383072940566061
444	correlation	corrélation	-1.0	323.08089945722406	10.383072940566061
137	pt./mo	pt	-1.0	323.08089945722406	10.383072940566061
10	excision	excision	-1.0	323.08089945722406	10.383072940566061
447	correlation	corrélation	-1.0	323.08089945722406	10.383072940566061
137	pt./mo	pt	-1.0	323.08089945722406	10.383072940566061
137	mg	mg	-1.0	323.08089945722406	10.383072940566061
466	IRD	DIR	-1.0	323.08089945722406	10.383072940566061
137	pt./mo	pt	-1.0	323.08089945722406	10.383072940566061
453	weight	poids	-1.0	323.08089945722406	10.383072940566061
328	sarcopenia	sarcopénie	-1.0	323.08089945722406	10.383072940566061
395	CPNP	PCNP	-1.0	323.08089945722406	10.383072940566061
71	examined	examiné	-1.0	323.08089945722406	10.383072940566061
492	UTH	UTH	-1.0	323.08089945722406	10.383072940566061
73	examined	examiné	-1.0	323.08089945722406	10.383072940566061
114	CVD	MCV	-1.0	323.08089945722406	10.383072940566061
403	reviewing	examiné	-1.0	323.08089945722406	10.383072940566061
115	CVD	MCV	-1.0	323.08089945722406	10.383072940566061
67	Qatar	Qatar	-1.0	323.08089945722406	10.383072940566061
518	POAF	FAPO	-1.0	323.08089945722406	10.383072940566061
219	paravertebral	paravertébral	-1.0	323.08089945722406	10.383072940566061
60	Qatar	Qatar	-1.0	323.08089945722406	10.383072940566061
242	feedback	rétroaction	-1.0	323.08089945722406	10.383072940566061
480	assigned	évaluée	-1.0	323.08089945722406	10.383072940566061
390	Toronto	Toronto	-1.0	323.08089945722406	10.383072940566061
390	CPNP	PCNP	-1.0	323.08089945722406	10.383072940566061
79	have	eu	-1.0	323.08089945722406	10.383072940566061
503	awareness	sensibilisation	-1.0	323.08089945722406	10.383072940566061
511	POAF	FAPO	-1.0	323.08089945722406	10.383072940566061
125	program	program	-1.0	323.08089945722406	10.383072940566061
121	program	program	-1.0	323.08089945722406	10.383072940566061
57	Qatar	Qatar	-1.0	323.08089945722406	10.383072940566061
389	CPNP	PCNP	-1.0	323.08089945722406	10.383072940566061
117	CVD	MCV	-1.0	323.08089945722406	10.383072940566061
403	underwent	subi	-1.0	323.08089945722406	10.383072940566061
68	Qatar	Qatar	-1.0	323.08089945722406	10.383072940566061
62	Qatar	Qatar	-1.0	323.08089945722406	10.383072940566061
122	required	permettant	-1.0	323.08089945722406	10.383072940566061
229	Feedback	rétroaction	-1.0	323.08089945722406	10.383072940566061
388	CPNP	PCNP	-1.0	323.08089945722406	10.383072940566061
123	program	program	-1.0	323.08089945722406	10.383072940566061
515	POAF	FAPO	-1.0	323.08089945722406	10.383072940566061
389	Toronto	Toronto	-1.0	323.08089945722406	10.383072940566061
516	POAF	FAPO	-1.0	323.08089945722406	10.383072940566061
230	feedback	rétroaction	-1.0	323.08089945722406	10.383072940566061
474	IRD	DIR	-1.0	323.08089945722406	10.383072940566061
444	calculated	calculé	-1.0	387.6970793486689	10.565394497360016
570	LVEDP	PTVDG	-1.0	387.6970793486689	10.565394497360016
358	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
241	playback	visionnement	-1.0	387.6970793486689	10.565394497360016
513	calculated	calculé	-1.0	387.6970793486689	10.565394497360016
242	playback	visionnement	-1.0	387.6970793486689	10.565394497360016
360	reduce	réduire	-1.0	387.6970793486689	10.565394497360016
354	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
246	using	partir	-1.0	387.6970793486689	10.565394497360016
566	LVEDP	PTVDG	-1.0	387.6970793486689	10.565394497360016
134	calculated	calculé	-1.0	387.6970793486689	10.565394497360016
565	AS	SA	-1.0	387.6970793486689	10.565394497360016
180	obtain	obtenir	-1.0	387.6970793486689	10.565394497360016
573	AS	SA	-1.0	387.6970793486689	10.565394497360016
572	LVEDP	PTVDG	-1.0	387.6970793486689	10.565394497360016
259	explore	examiner	-1.0	387.6970793486689	10.565394497360016
49	achieving	obtenir	-1.0	387.6970793486689	10.565394497360016
145	provide	examiner	-1.0	387.6970793486689	10.565394497360016
312	investigated	examiner	-1.0	387.6970793486689	10.565394497360016
230	playback	visionnement	-1.0	387.6970793486689	10.565394497360016
325	calculated	calculé	-1.0	387.6970793486689	10.565394497360016
438	access	accès	-1.0	387.6970793486689	10.565394497360016
112	reducing	réduire	-1.0	387.6970793486689	10.565394497360016
354	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
91	AMR	UAM	-1.0	387.6970793486689	10.565394497360016
85	AMR	UAM	-1.0	387.6970793486689	10.565394497360016
353	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
153	gain	obtenir	-1.0	387.6970793486689	10.565394497360016
327	access	accès	-1.0	387.6970793486689	10.565394497360016
491	report	examiner	-1.0	387.6970793486689	10.565394497360016
573	LVEDP	PTVDG	-1.0	387.6970793486689	10.565394497360016
357	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
240	playback	visionnement	-1.0	387.6970793486689	10.565394497360016
353	smoking	tabagisme	-1.0	387.6970793486689	10.565394497360016
115	reduce	réduire	-1.0	387.6970793486689	10.565394497360016
575	LVEDP	PTVDG	-1.0	387.6970793486689	10.565394497360016
442	calculated	calculé	-1.0	387.6970793486689	10.565394497360016
293	cortisol	cortisol	-1.0	452.3132592401137	10.719545177187275
33	efficacy	efficacité	-1.0	452.3132592401137	10.719545177187275
245	determine	Déterminer	-1.0	452.3132592401137	10.719545177187275
290	cortisol	cortisol	-1.0	452.3132592401137	10.719545177187275
491	enhance	améliorer	-1.0	452.3132592401137	10.719545177187275
497	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
519	ARD	AVC	-1.0	452.3132592401137	10.719545177187275
292	cortisol	cortisol	-1.0	452.3132592401137	10.719545177187275
422	improve	améliorer	-1.0	452.3132592401137	10.719545177187275
176	prostate	prostate	-1.0	452.3132592401137	10.719545177187275
492	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
452	recognizing	déterminer	-1.0	452.3132592401137	10.719545177187275
197	evaluated	évalué	-1.0	452.3132592401137	10.719545177187275
382	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
491	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
490	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
474	efficacy	efficacité	-1.0	452.3132592401137	10.719545177187275
568	Hg	mmHg	-1.0	452.3132592401137	10.719545177187275
117	pandemic	pandémie	-1.0	452.3132592401137	10.719545177187275
328	determine	déterminer	-1.0	452.3132592401137	10.719545177187275
401	evaluate	évalué	-1.0	452.3132592401137	10.719545177187275
238	identified	permis	-1.0	452.3132592401137	10.719545177187275
153	allowed	permis	-1.0	452.3132592401137	10.719545177187275
301	cases	cas	-1.0	452.3132592401137	10.719545177187275
440	evaluated	évalué	-1.0	452.3132592401137	10.719545177187275
301	cases	cas	-1.0	452.3132592401137	10.719545177187275
143	determine	déterminer	-1.0	452.3132592401137	10.719545177187275
112	implemented	mis	-1.0	452.3132592401137	10.719545177187275
397	enhance	améliorer	-1.0	452.3132592401137	10.719545177187275
233	case	cas	-1.0	452.3132592401137	10.719545177187275
312	cortisol	cortisol	-1.0	452.3132592401137	10.719545177187275
145	pandemic	pandémie	-1.0	452.3132592401137	10.719545177187275
317	testosterone	cortisol	-1.0	452.3132592401137	10.719545177187275
97	increase	déterminer	-1.0	452.3132592401137	10.719545177187275
497	cases	cas	-1.0	452.3132592401137	10.719545177187275
576	determine	Déterminer	-1.0	452.3132592401137	10.719545177187275
299	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
427	led	permis	-1.0	452.3132592401137	10.719545177187275
499	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
566	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
566	Hg	mmHg	-1.0	452.3132592401137	10.719545177187275
500	paediatric	pédiatriques	-1.0	452.3132592401137	10.719545177187275
566	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
81	highlighted	mis	-1.0	452.3132592401137	10.719545177187275
566	Hg	mmHg	-1.0	452.3132592401137	10.719545177187275
568	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
568	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
501	put	mis	-1.0	452.3132592401137	10.719545177187275
299	cases	cas	-1.0	452.3132592401137	10.719545177187275
572	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
572	Hg	mmHg	-1.0	452.3132592401137	10.719545177187275
567	assessed	évalué	-1.0	452.3132592401137	10.719545177187275
177	prostate	prostate	-1.0	452.3132592401137	10.719545177187275
517	strokes	AVC	-1.0	452.3132592401137	10.719545177187275
360	increase	améliorer	-1.0	452.3132592401137	10.719545177187275
34	assessed	évalué	-1.0	452.3132592401137	10.719545177187275
373	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
469	mm	mmHg	-1.0	452.3132592401137	10.719545177187275
36	efficacy	efficacité	-1.0	452.3132592401137	10.719545177187275
469	Hg	mmHg	-1.0	452.3132592401137	10.719545177187275
414	allowed	permis	-1.0	452.3132592401137	10.719545177187275
365	technologies(ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
374	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
532	effectiveness	efficacité	-1.0	452.3132592401137	10.719545177187275
463	assessed	évalué	-1.0	452.3132592401137	10.719545177187275
59	case	cas	-1.0	452.3132592401137	10.719545177187275
476	Purpose	efficacité	-1.0	452.3132592401137	10.719545177187275
177	prostate	prostate	-1.0	452.3132592401137	10.719545177187275
258	pandemic	pandémie	-1.0	452.3132592401137	10.719545177187275
254	pandemic	pandémie	-1.0	452.3132592401137	10.719545177187275
527	improve	améliorer	-1.0	452.3132592401137	10.719545177187275
181	prostate	prostate	-1.0	452.3132592401137	10.719545177187275
253	pandemic	pandémie	-1.0	452.3132592401137	10.719545177187275
260	emerged	permis	-1.0	452.3132592401137	10.719545177187275
375	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
368	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
368	elicited	permis	-1.0	452.3132592401137	10.719545177187275
252	enhance	améliorer	-1.0	452.3132592401137	10.719545177187275
259	implemented	mis	-1.0	452.3132592401137	10.719545177187275
288	Cortisol	cortisol	-1.0	452.3132592401137	10.719545177187275
284	determine	déterminer	-1.0	452.3132592401137	10.719545177187275
380	ACMTs	ACMT	-1.0	452.3132592401137	10.719545177187275
190	prostate	prostate	-1.0	452.3132592401137	10.719545177187275
253	effectiveness	efficacité	-1.0	452.3132592401137	10.719545177187275
63	representing	présentant	-1.0	516.9294391315585	10.853076569811797
184	experiencing	présentant	-1.0	516.9294391315585	10.853076569811797
67	time	fois	-1.0	516.9294391315585	10.853076569811797
132	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
333	OR	RC	-1.0	516.9294391315585	10.853076569811797
65	representing	présentant	-1.0	516.9294391315585	10.853076569811797
13	rate	taux	-1.0	516.9294391315585	10.853076569811797
549	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
140	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
332	OR	RC	-1.0	516.9294391315585	10.853076569811797
174	rate	taux	-1.0	516.9294391315585	10.853076569811797
332	OR	RC	-1.0	516.9294391315585	10.853076569811797
354	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
479	years	fois	-1.0	516.9294391315585	10.853076569811797
332	SMI	IMMS	-1.0	516.9294391315585	10.853076569811797
23	OR	RC	-1.0	516.9294391315585	10.853076569811797
326	SMI	IMMS	-1.0	516.9294391315585	10.853076569811797
326	SMI	IMMS	-1.0	516.9294391315585	10.853076569811797
391	times	fois	-1.0	516.9294391315585	10.853076569811797
7	rates	taux	-1.0	516.9294391315585	10.853076569811797
130	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
122	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
10	rates	taux	-1.0	516.9294391315585	10.853076569811797
186	times	fois	-1.0	516.9294391315585	10.853076569811797
394	times	fois	-1.0	516.9294391315585	10.853076569811797
121	estimate	estimer	-1.0	516.9294391315585	10.853076569811797
332	OR	RC	-1.0	516.9294391315585	10.853076569811797
326	SMI	IMMS	-1.0	516.9294391315585	10.853076569811797
353	rates	taux	-1.0	516.9294391315585	10.853076569811797
123	utilization	utilization	-1.0	581.5456190230034	10.970859605468181
90	AMR	RAM	-1.0	581.5456190230034	10.970859605468181
392	had	avaient	-1.0	581.5456190230034	10.970859605468181
124	utilization	utilization	-1.0	581.5456190230034	10.970859605468181
568	mPAWP	PAPOm	-1.0	581.5456190230034	10.970859605468181
575	mPAWP	PAPOm	-1.0	581.5456190230034	10.970859605468181
573	mPAWP	PAPOm	-1.0	581.5456190230034	10.970859605468181
133	usage	utilization	-1.0	581.5456190230034	10.970859605468181
140	utilization	utilization	-1.0	581.5456190230034	10.970859605468181
469	had	avaient	-1.0	581.5456190230034	10.970859605468181
122	use	utilization	-1.0	581.5456190230034	10.970859605468181
563	mPAWP	PAPOm	-1.0	581.5456190230034	10.970859605468181
137	use	utilization	-1.0	581.5456190230034	10.970859605468181
119	usage	utilization	-1.0	581.5456190230034	10.970859605468181
135	utilization	utilization	-1.0	581.5456190230034	10.970859605468181
561	mPAWP	PAPOm	-1.0	581.5456190230034	10.970859605468181
137	use	utilization	-1.0	581.5456190230034	10.970859605468181
584	showed	montré	-1.0	646.1617989144481	11.076220121126006
569	PH	HP	-1.0	646.1617989144481	11.076220121126006
118	hemodialysis	hémodialyse	-1.0	646.1617989144481	11.076220121126006
132	hemodialysis	hémodialyse	-1.0	646.1617989144481	11.076220121126006
569	PH	HP	-1.0	646.1617989144481	11.076220121126006
125	hemodialysis	hémodialyse	-1.0	646.1617989144481	11.076220121126006
569	PH	HP	-1.0	646.1617989144481	11.076220121126006
252	well	bien-être	-1.0	646.1617989144481	11.076220121126006
